9.590000000000000000e+02	1.000000000000000000e+00	1.679882820089445838e-01	2.426736617664315698e-01	8.572005905558303940e-02	2.019328432642990001e-01	7.518593750976788892e-02	3.095749667186873874e-02	2.097980034332622978e-01	3.529873455206659905e-02	3.149193903451391607e-02	2.146837113460754731e-02
6.060000000000000000e+02	1.000000000000000000e+00	2.801597147045005731e-01	1.741297964265166587e-01	9.113861385846330765e-02	2.290987178911573496e-01	6.215371892853538416e-02	5.296874879988895668e-02	2.218974952009852841e-01	1.678444509177380237e-02	3.125306095472980827e-02	8.966988134800336213e-03
3.660008478609255889e+01	0.000000000000000000e+00	3.364789741029599462e-02	3.700750573891014444e-02	1.838549359835625965e-02	2.382239444795571787e-02	2.020893302595531266e-02	1.294436378110347050e-02	4.542646991235317622e-02	6.533657416944792067e-03	1.272048314390156372e-02	2.591593736677347704e-03
9.490000000000000000e+02	1.000000000000000000e+00	2.480529714339704123e-02	2.780773399232300269e-02	1.798733752377511264e-02	2.796806987891899479e-02	2.200988447256065419e-02	6.932778539945248786e-03	5.046541322537519136e-02	3.709168794349182018e-03	8.746416982063862436e-03	1.757629946299950211e-03
7.670000000000000000e+02	1.000000000000000000e+00	4.650266011700612823e-02	1.231261843027093017e-01	4.254958461981610263e-02	4.459550191785155437e-02	2.896171273668526197e-02	1.584426157980901514e-02	7.542547753133883870e-02	1.371246416774156603e-02	1.558399609088877147e-02	7.322689865490328992e-03
4.325155631124421234e+02	0.000000000000000000e+00	1.086559803423181869e-01	2.273896622930947908e-01	8.925482030172859904e-02	8.401843431507126370e-02	4.421216354464968523e-02	6.691500693582552728e-02	1.641562207221803904e-01	1.633112203817044597e-02	3.273412347271610623e-02	1.650599287561718004e-02
3.030000000000000000e+02	1.000000000000000000e+00	1.539004530700658624e-01	1.199567626577368457e-01	3.404970737018427757e-02	5.008569064494385048e-02	4.354111213332275548e-02	3.955109186639746421e-02	8.758864749730618793e-02	2.111974539577159138e-02	3.644717681422149358e-02	1.044394555263010969e-02
2.300000000000000000e+01	1.000000000000000000e+00	9.248651161468224302e-02	2.027096860375204868e-01	8.200282802835666407e-02	1.174102513402059261e-01	9.725776655120009495e-02	4.558617907528048074e-02	1.401427296422781410e-01	2.593242501628133939e-02	5.832378647227069723e-02	6.670822226513940280e-03
4.890000000000000000e+02	1.000000000000000000e+00	9.838444920279582062e-02	7.320818215330907042e-02	2.148559597108555888e-02	3.898429374582802059e-02	5.066091512748489151e-02	1.460602908755419260e-02	1.216798318308859594e-01	1.062688073773300837e-02	2.242889054337740898e-02	5.426975508741061112e-03
4.670000000000000000e+02	1.000000000000000000e+00	1.508099311549975508e-01	1.335273428093831094e-01	5.770439270806552307e-02	9.885716072802792909e-02	4.460772354834772330e-02	4.390259052522268307e-02	1.528800428854021898e-01	1.148129933568758573e-02	4.297620063545143365e-02	1.084134104121260364e-02
7.746132426695714912e+02	0.000000000000000000e+00	3.585877144121693005e-01	1.732134375516604097e-01	5.290831511640177454e-02	2.180101768155839614e-01	1.464172073222685111e-01	8.709701910469322406e-02	1.896568592774986461e-01	4.411644144717978555e-02	5.419973910782348303e-02	2.269232458184631748e-02
9.500000000000000000e+01	1.000000000000000000e+00	1.409987827297532748e-01	9.625298721951003333e-02	7.496690025740848640e-02	1.139441723000610418e-01	9.131676926958803842e-02	4.549726510056206763e-02	1.194754837426242194e-01	9.480435526713812053e-03	4.373895287586843095e-02	1.342009091364629488e-02
3.000000000000000000e+00	1.000000000000000000e+00	2.548916317887320315e-01	2.362245285374258430e-01	7.020543126898556863e-02	9.390931562511109498e-02	9.501257064564040677e-02	4.533676212538638450e-02	1.233280356538363209e-01	2.584519057188895685e-02	3.577611323733541349e-02	1.624952365223563192e-02
5.534959600133697677e+02	0.000000000000000000e+00	7.799547625276719021e-02	6.575647246733151707e-02	4.452235204104151856e-02	1.223610999776928721e-01	4.740279945733805178e-02	4.360780581168176989e-02	1.432918105665770825e-01	2.250554468644227341e-02	2.156415152215011843e-02	1.421287277107731971e-02
9.850000000000000000e+02	1.000000000000000000e+00	5.876238384669185688e-02	2.658038032766233544e-02	1.807664524249587984e-02	5.021837514002481379e-02	1.765178053355165658e-02	1.083458123845280202e-02	2.869770020354820220e-02	4.809545582668162123e-03	1.063028852719207114e-02	3.645334798370906786e-03
7.666815154643937831e+02	0.000000000000000000e+00	5.799081707796361652e-06	7.832641439323110303e-06	3.831147970150167711e-06	6.295939313395383893e-06	3.597796217590913297e-06	3.149294415344427981e-06	1.011177242478642544e-05	9.068277654298452591e-07	2.274971020468436050e-06	7.232278118304618051e-07
2.000000000000000000e+00	1.000000000000000000e+00	2.210583812627697486e-01	2.357738993800473359e-01	8.150560616457129537e-02	1.028286205835546724e-01	6.927449082531375590e-02	6.669680076760751974e-02	1.072800368729505821e-01	2.174447905077294199e-02	3.484519384157412636e-02	1.542071101972978565e-02
6.000000000000000000e+02	1.000000000000000000e+00	7.135461156750048939e-02	1.221509628736885122e-01	2.032811094282558489e-02	5.228825773697518692e-02	2.186686225952789303e-02	2.192648281543902594e-02	1.052618747381624392e-01	1.544482842462639033e-02	1.194809410338134280e-02	5.671284618954578957e-03
4.278335815485187936e+02	0.000000000000000000e+00	9.426234113013608196e-02	8.675852020203939086e-02	3.212439648741286652e-02	1.137547914103484714e-01	5.040695774630063464e-02	2.117694037502094659e-02	7.639008405471786611e-02	1.130887512733779084e-02	4.068825439381746484e-02	4.997125089123913809e-03
1.450000000000000000e+02	1.000000000000000000e+00	1.605284994273661614e-01	1.501883533114279079e-01	6.592576093614604948e-02	9.594932312904144722e-02	7.267736532533386473e-02	2.880579956969989835e-02	1.250722199540948987e-01	8.278518886541224447e-03	1.606236786687686990e-02	9.319330478357678790e-03
4.389528546183746585e+02	0.000000000000000000e+00	7.687459514786496029e-02	5.660310567523420267e-02	4.241138816661033789e-02	5.793579973911048425e-02	3.731593662279090312e-02	1.429806362981571842e-02	8.391244660964615465e-02	1.343813049264760799e-02	1.622727443882447662e-02	9.270171593313525707e-03
1.860000000000000000e+02	1.000000000000000000e+00	5.103397885393443079e-02	6.694999067380888458e-02	3.124975558392848601e-02	4.292104475584792439e-02	3.180732695708998747e-02	3.680697338976902933e-02	6.881832241029159358e-02	1.720497358063428212e-02	1.341357368568536768e-02	4.646815320731969082e-03
1.946456288630189420e+02	0.000000000000000000e+00	4.153261949003318743e-02	4.608284591969900174e-02	1.610888487257967905e-02	3.561885043347612356e-02	2.151711875572086263e-02	2.397964249261185649e-02	8.052943926746868042e-02	8.833576851171422509e-03	2.004404246289407179e-02	5.258826478953704253e-03
1.310000000000000000e+02	1.000000000000000000e+00	1.208423784021743774e-01	1.783758877445140167e-01	6.713507692417286510e-02	6.346037112000217639e-02	8.316174273722531929e-02	2.358407736437083055e-02	8.002117227867192040e-02	2.261734992795775764e-02	2.857989872703487963e-02	1.217244911488905498e-02
5.892250661678765766e+01	0.000000000000000000e+00	1.425031037390375732e-01	1.209320159027375274e-01	4.712737827989418177e-02	1.074738527242258407e-01	6.904442351521750121e-02	1.941478410263481127e-02	1.913777431742354207e-01	1.452426418565618341e-02	3.076963256689919587e-02	7.411125958582774967e-03
4.590000000000000000e+02	1.000000000000000000e+00	1.452556819644834074e-01	1.127126625878209082e-01	4.887626776681441854e-02	1.197329315515100745e-01	1.342362272172410442e-01	3.301236825191177643e-02	2.791547774839568952e-01	2.263114646534792815e-02	7.821821763376399228e-02	2.187851069724676412e-02
2.970000000000000000e+02	1.000000000000000000e+00	3.006347576999195415e-01	2.326468744904392483e-01	9.365321907992468775e-02	1.752771959694375270e-01	7.365293617096892176e-02	4.391449947105700857e-02	1.746296441619598627e-01	2.003120939625766678e-02	5.930172921855702411e-02	1.412225879196387507e-02
2.360000000000000000e+02	1.000000000000000000e+00	1.777973512871058037e-01	3.351231371553931027e-01	7.217683172225271282e-02	1.251274359712653828e-01	9.379706083817505868e-02	7.530994798772169818e-02	2.420062730427635089e-01	2.818385662640807837e-02	9.406708792560289356e-02	2.585472885746993577e-02
8.570000000000000000e+02	1.000000000000000000e+00	7.809979648657211504e-02	1.550287696995169828e-01	7.606118027907365908e-02	1.294768838710907699e-01	6.226262687172882948e-02	5.848642468334631916e-02	1.308592672598926920e-01	1.475862711431315949e-02	3.748179280244334083e-02	1.145866462923572117e-02
6.820000000000000000e+02	1.000000000000000000e+00	2.274617505266715578e-01	2.206522635880282524e-01	3.328927083115667401e-02	7.011383492852761579e-02	5.807087439801588563e-02	5.113890654550300174e-02	1.256292017655363524e-01	2.923377244266552738e-02	3.113773207472712856e-02	1.504205195811538984e-02
2.670000000000000000e+02	1.000000000000000000e+00	1.488327186096367605e-01	1.364051862422817341e-01	3.296952020130242828e-02	8.974423288167866775e-02	5.380454567594265824e-02	3.270147646852677309e-02	2.142267871649994881e-01	2.151835320308581254e-02	5.043377849993216366e-02	8.103277890852899137e-03
1.589855999690148280e+01	0.000000000000000000e+00	1.108574801604688687e-01	6.602272869896133600e-02	3.881828526342148006e-02	5.500143930109137325e-02	3.312109829594330618e-02	3.371231812427812752e-02	7.687438105432997659e-02	1.990151602521001220e-02	2.990734895340567759e-02	9.466172418850228934e-03
4.020000000000000000e+02	1.000000000000000000e+00	1.262776439652125160e-01	3.173040496074845951e-01	1.087313673852707829e-01	1.649490277681840145e-01	9.956160125128447891e-02	3.285351192705059792e-02	1.379180131828603717e-01	3.086535930885670603e-02	3.007150658287254322e-02	1.472698119382564660e-02
1.600000000000000000e+02	1.000000000000000000e+00	3.765024717250633479e-01	1.456376627204717389e-01	1.110456142332641311e-01	2.860517037345604030e-01	1.745226234160271450e-01	7.758056953572227410e-02	3.517809712746238771e-01	3.549169162787960130e-02	8.909864327025086850e-02	1.888962076302366094e-02
7.761167574416538173e+01	0.000000000000000000e+00	8.496144854265044732e-02	1.451074430714872354e-01	5.013580884084874179e-02	5.979408777995328522e-02	5.571587270541415726e-02	4.387940911936019650e-02	1.505402538997072659e-01	1.678465948843452585e-02	3.810120164389028952e-02	9.684983748702151798e-03
1.277158943307092898e+02	0.000000000000000000e+00	1.039339057257495028e-05	4.608023117481850438e-06	3.183432870503945111e-06	4.083475829458206965e-06	3.163824669584630729e-06	1.847822873898493565e-06	1.023363674180789571e-05	1.678600745453514528e-06	1.984715748676502115e-06	6.982110123155378467e-07
4.920000000000000000e+02	1.000000000000000000e+00	3.025240117179577859e-01	3.479944470225343478e-01	1.402276450703231758e-01	3.150499780247563719e-01	1.705345467085930267e-01	7.872020195237898477e-02	2.971384750555568499e-01	3.318853880150608726e-02	1.297524236518466378e-01	3.155197606204378225e-02
3.506674642146826386e+02	0.000000000000000000e+00	4.109333553985953374e-02	5.484437498534595889e-02	3.071200686794196485e-02	4.988749586902094940e-02	3.352090771026133842e-02	1.409725569095265224e-02	9.291567799313676934e-02	4.954794005034507745e-03	2.079195980394643942e-02	6.610006692862143395e-03
8.750000000000000000e+02	1.000000000000000000e+00	2.161169262553667703e-01	9.542457030925477479e-02	5.516284957955876894e-02	1.356047081518420572e-01	8.664670146797344430e-02	4.027521162005667787e-02	2.442705055867671893e-01	1.341059117077122997e-02	5.555267466818206157e-02	1.065266480627732534e-02
7.300000000000000000e+01	1.000000000000000000e+00	2.014149208275513303e-01	2.655526935316977477e-01	4.317281171979289039e-02	1.248917680796495372e-01	8.864552067085991471e-02	7.872224763597779340e-02	3.043298290594228517e-01	1.882216886364068004e-02	6.140536818420675585e-02	1.209348834332323736e-02
7.110000000000000000e+02	1.000000000000000000e+00	1.936050577981525411e-01	1.460334368361940471e-01	7.660445027230057546e-02	1.129743141509487736e-01	9.221047715029290215e-02	4.688910349778107473e-02	1.438628838016753897e-01	2.149180847186440285e-02	3.638522397523009239e-02	1.349595608026956176e-02
1.560000000000000000e+02	1.000000000000000000e+00	1.378534040310557818e-01	9.109533200092886918e-02	2.036743886688116567e-02	7.277981781829606645e-02	6.455774509534178973e-02	2.841045224108611211e-02	7.103164456814047012e-02	8.131802861672123017e-03	3.590779498961344657e-02	1.037540224582614128e-02
7.780383381529054532e+01	0.000000000000000000e+00	1.151874689386893054e-05	7.519527329952021934e-06	3.244601620540355116e-06	5.378049667623196731e-06	5.843097008396614029e-06	1.359653723047995886e-06	8.010511336900038830e-06	9.097596003152001700e-07	2.676214713758469092e-06	5.488391633663201679e-07
4.290000000000000000e+02	1.000000000000000000e+00	1.265995438669953732e-01	3.275793030729713950e-01	9.317569198312014578e-02	2.394102482906721174e-01	1.439736914919785560e-01	6.575593854809065608e-02	2.650626562661186347e-01	4.182410352327674274e-02	5.814602730074910908e-02	1.295705692629410544e-02
4.959292518590031591e+02	0.000000000000000000e+00	1.399243864572883578e-01	1.199004782594609575e-01	7.720138477523517950e-02	1.222092222211619839e-01	8.611766705091927765e-02	2.724861000933256200e-02	1.161750353605848080e-01	1.959729000966605947e-02	2.477563960722996977e-02	1.157717362133557984e-02
3.830000000000000000e+02	1.000000000000000000e+00	8.671664312572793798e-02	4.528533920711576288e-02	1.686498378636704099e-02	5.988039028315941814e-02	1.691034045089053611e-02	2.600310770168338947e-02	4.259154532587400288e-02	7.423549539334888155e-03	1.001603897978705845e-02	3.854817892053548183e-03
1.520000000000000000e+02	1.000000000000000000e+00	4.048406079432227411e-01	1.947214809073629649e-01	1.521407063186146214e-01	1.282665283925885080e-01	9.533346604979203720e-02	7.348952850877486787e-02	1.621495436502184417e-01	3.476947628245217331e-02	3.928555233033003552e-02	2.300203537842719984e-02
9.161008640137325756e+02	0.000000000000000000e+00	1.045196759554922836e-05	1.111175086061590572e-05	3.413672973917228823e-06	9.867922061627861776e-06	5.027511866418875783e-06	3.118971630855459144e-06	9.341343979423582763e-06	1.429256536939557647e-06	3.362055870394448604e-06	4.759496739802216803e-07
2.212872890497880007e+02	0.000000000000000000e+00	1.601367718049352407e-01	1.383395002352655612e-01	2.204693480848061299e-02	4.385985422217933416e-02	4.241917833955636402e-02	2.389275773787932766e-02	9.469316335212428493e-02	2.148040033125584933e-02	1.813373731987592136e-02	8.207919497861100588e-03
7.700000000000000000e+01	1.000000000000000000e+00	9.371695113721376091e-02	8.074834159530175359e-02	5.086578818744023900e-02	1.060106448543727958e-01	8.783345974339359929e-02	4.567242789282095761e-02	1.859870345192493335e-01	1.327537379390115319e-02	2.542951471192579291e-02	1.556007758748382402e-02
8.000000000000000000e+00	1.000000000000000000e+00	1.416871806439211623e-01	1.376165344299033477e-01	8.055982118193134867e-02	2.132020165519891153e-01	1.267779373971287815e-01	5.058982527091770987e-02	3.246166728097611975e-01	1.587130784542295850e-02	3.319893132433338057e-02	1.312123611795669789e-02
1.810000000000000000e+02	1.000000000000000000e+00	3.090814309864839959e-01	1.700414493309548303e-01	8.878371414921522320e-02	1.128490187851628745e-01	1.169846288346444718e-01	3.139308160228138078e-02	1.580638564276863889e-01	1.744284029789338469e-02	3.926537856297077078e-02	9.126096589524908265e-03
6.987716873691913406e+02	0.000000000000000000e+00	1.616171526484566894e-03	2.813163011150736619e-03	8.587066771139384739e-04	1.817362794499706143e-03	1.188162993880490263e-03	7.751063627507055742e-04	2.440460118163990076e-03	2.387573919707164144e-04	4.408971049779773646e-04	1.700683036868687011e-04
2.070000000000000000e+02	1.000000000000000000e+00	2.265227694627138244e-01	1.383404800318429051e-01	4.750652118301124105e-02	7.317075267060353660e-02	8.797540522412489183e-02	4.203176144635136641e-02	1.680091003508001335e-01	3.021599803581815485e-02	3.402459374214669707e-02	1.997961643195069262e-02
2.400000000000000000e+02	1.000000000000000000e+00	1.060315182995548444e-01	1.979608807117799463e-01	5.217025723204432586e-02	1.113616840363816363e-01	1.018932714061013545e-01	5.623467480417233127e-02	2.030350518822454653e-01	1.433272190389448496e-02	5.312174743956685208e-02	1.840643279936304139e-02
6.228717805013633324e+02	0.000000000000000000e+00	9.853659788642389616e-02	8.385449937885747218e-02	4.121413676639267692e-02	1.029841698186438337e-01	5.432966995534760368e-02	2.875334219740077052e-02	1.136765488001899443e-01	1.631597239324565629e-02	1.393774251378447626e-02	1.257278322155360589e-02
2.807838455322837490e+02	0.000000000000000000e+00	1.203585281998149348e-01	4.442793629364819030e-02	2.777990647003131600e-02	7.252976508507937015e-02	4.197490883232071757e-02	3.099965838150461894e-02	5.400744068549077903e-02	9.562239086533443760e-03	2.230818104567984864e-02	6.153705015822937344e-03
2.045549350980610086e+02	0.000000000000000000e+00	1.594042430764610607e-01	1.624366714038711912e-01	5.113628474059020435e-02	8.045527939241205184e-02	4.597043551411554574e-02	3.693405414359054312e-02	1.721500575398731692e-01	1.764310931967873891e-02	2.289724381643219384e-02	1.049619159545653671e-02
2.340000000000000000e+02	1.000000000000000000e+00	3.006480388244830992e-01	4.217329497484845202e-01	1.508890384831650111e-01	2.481927725105036453e-01	1.545375718173716273e-01	7.394871171215379457e-02	2.439709873304568566e-01	2.992858885330097404e-02	1.368800974824773697e-01	3.104127184429451847e-02
9.010000000000000000e+02	1.000000000000000000e+00	1.071111091015062716e-01	7.485567250040614518e-02	2.907379994494693060e-02	1.089674258853416122e-01	3.694498791227496248e-02	2.772656746397169497e-02	9.409581842331178614e-02	1.968837187891632132e-02	2.688629291886142011e-02	4.870544580446551156e-03
4.220000000000000000e+02	1.000000000000000000e+00	8.602405691060402426e-02	9.155007224528781407e-02	3.771555446662215594e-02	4.332414619751307622e-02	3.113205151117227204e-02	2.030656544447361975e-02	8.659136146867477124e-02	7.283146844913414297e-03	1.339123425803521485e-02	4.680101443171425651e-03
8.173797094519439952e+02	0.000000000000000000e+00	2.399523847416951128e-02	5.906536676604681735e-02	2.248075863039551703e-02	3.795832371804747779e-02	2.001786413507569695e-02	1.035277306222261856e-02	3.562042187927996761e-02	6.971992997453507583e-03	1.300422961769132427e-02	3.424379961478046450e-03
5.950000000000000000e+02	1.000000000000000000e+00	3.478506867878268793e-01	2.500568078665748595e-01	1.393322370756231443e-01	2.573850048997036177e-01	1.678603935664276237e-01	6.369773616050473930e-02	3.747463343470884278e-01	2.305812018045409056e-02	7.548971046238717175e-02	2.037174025280972037e-02
5.490000000000000000e+02	1.000000000000000000e+00	1.194591520011834274e-01	1.468910547830763746e-01	4.384716168158165478e-02	7.916696259828014115e-02	6.638922021706353260e-02	4.116541167393981265e-02	1.066440341133677028e-01	2.038127371221753331e-02	1.893414513592101694e-02	5.462409563026527845e-03
2.910000000000000000e+02	1.000000000000000000e+00	1.151196994222801612e-01	1.161228838112915995e-01	3.723691382949356754e-02	1.156871641658132888e-01	6.632395917691863430e-02	2.492240840828789661e-02	1.513790232412847436e-01	1.471022722080405493e-02	1.508938183217565197e-02	5.236800396513941261e-03
6.509080863907335015e+02	0.000000000000000000e+00	1.522597763405065044e-02	1.099313672065400233e-02	5.486326244346975516e-03	7.048763106580764604e-03	3.775013208712508020e-03	2.166550341156605296e-03	7.286161850678811447e-03	1.271979739279084035e-03	2.011219796060230176e-03	1.159734913221099157e-03
1.210000000000000000e+02	1.000000000000000000e+00	7.699089434940160903e-02	1.140907003568244760e-01	2.705317473015712154e-02	4.579754838749502954e-02	5.544775618874552003e-02	2.944723977568729223e-02	7.056097488734046352e-02	1.111932155389827592e-02	1.583026720523120212e-02	7.056392865712145940e-03
2.910000000000000000e+02	1.000000000000000000e+00	2.707302689380348681e-01	1.866036724815025860e-01	1.136176609607673638e-01	9.799881126932491471e-02	5.429053679249314784e-02	5.375170388469343447e-02	2.139949769638680999e-01	2.725506377978645020e-02	5.630638893496619363e-02	1.363804954962715733e-02
7.800000000000000000e+01	1.000000000000000000e+00	1.320708099287147830e-01	2.372658239677577774e-01	7.667320480076492140e-02	9.924683824075589134e-02	1.135843950460347362e-01	6.486161871043578941e-02	2.549813648489179241e-01	2.190442194808373336e-02	4.608766375591721864e-02	1.668077736726848032e-02
3.475618361159094150e+01	0.000000000000000000e+00	9.741740394997671867e-06	5.409618364214810061e-06	2.885931259883098944e-06	8.542455560875785161e-06	5.551665240963293135e-06	2.769864729030797910e-06	1.309369431801478965e-05	7.432780776582673486e-07	1.352326811596909319e-06	6.232231342503360128e-07
9.500000000000000000e+01	1.000000000000000000e+00	8.379744828527682654e-02	8.444222160518521925e-02	3.148604921581446558e-02	8.452075607010631209e-02	4.293886035628977083e-02	4.051127250203703095e-02	7.047066921844306886e-02	2.477796642628871809e-02	4.576467049825380662e-02	1.361421988333825356e-02
1.570000000000000000e+02	1.000000000000000000e+00	6.197065153210846722e-01	7.590981881044125412e-01	2.952150449612258587e-01	4.054653675739889329e-01	1.579088075820911374e-01	1.581636758759518979e-01	5.019217611696610293e-01	6.922102341663571856e-02	6.666140317551892680e-02	6.160710178726222508e-02
8.281788505099450504e+02	0.000000000000000000e+00	2.065858577946557695e-01	9.218627684245175868e-02	7.169434704294470884e-02	9.547045139636796407e-02	4.961606615424851013e-02	4.356875664520987179e-02	1.810216348778360129e-01	2.054452169159214775e-02	2.370540374184077620e-02	1.642682131790488415e-02
4.200000000000000000e+01	1.000000000000000000e+00	2.532510173824237265e-01	2.481587076950357018e-01	6.669033942420266037e-02	1.136663648590300751e-01	1.036028579598833599e-01	3.974129549693861813e-02	3.804462941052300096e-01	2.687402253084433118e-02	3.777390019112479569e-02	1.389809976943501280e-02
4.700000000000000000e+02	1.000000000000000000e+00	9.126994144020741939e-02	2.302448667416458483e-01	5.668098959134199033e-02	8.678711706591497876e-02	4.825707035449900567e-02	5.193982579710241382e-02	1.102592083428811098e-01	2.998610144931715404e-02	2.249068052034225440e-02	1.501243515724314317e-02
3.730000000000000000e+02	1.000000000000000000e+00	6.329984402826571710e-02	6.371233912173474012e-02	1.131602690286474117e-02	2.187151557249310957e-02	2.074264700288290172e-02	1.658863407357952582e-02	5.018667808026040095e-02	8.126248296401440696e-03	1.181092724094487054e-02	3.572354738907522215e-03
1.100000000000000000e+01	1.000000000000000000e+00	1.806033261665261069e-01	4.210877250865074362e-01	1.295542831212463109e-01	1.765934064458645203e-01	1.892565142658143018e-01	1.132023147749839365e-01	2.267533491060176321e-01	2.719690531253029023e-02	4.657909476450856207e-02	2.911500255382316188e-02
3.856632498802225086e+02	0.000000000000000000e+00	3.031397779548019103e-02	3.571109010670808770e-02	7.394708421226643680e-03	1.487493809991109056e-02	2.292971904707908487e-02	5.718637877387204062e-03	3.187555428998473800e-02	6.736256083252843349e-03	9.542828229719794997e-03	3.450045656614675500e-03
4.541555011606546088e+01	0.000000000000000000e+00	3.949163970580165522e-02	4.798422853004880029e-02	1.475120768511701576e-02	4.819707627244762538e-02	1.366780004866138473e-02	1.342020890468362954e-02	6.106822290116324659e-02	8.515743588720014676e-03	1.425431734833144948e-02	4.170620420674409252e-03
1.854267968827909669e+02	0.000000000000000000e+00	3.702917106976966188e-02	3.768789305454416788e-02	1.183865005895276719e-02	1.196002264817934771e-02	1.045030124274962287e-02	8.382278512774475610e-03	3.405306095542095374e-02	2.363314595876879996e-03	3.442046877707480735e-03	1.036344922297280889e-03
5.810000000000000000e+02	1.000000000000000000e+00	2.528025046766510867e-02	3.187796774368071434e-02	1.335291835425104698e-02	2.020993305272422713e-02	1.356968846216212790e-02	6.847886868239953968e-03	3.577879071491219670e-02	3.572865030038193442e-03	3.150159279287210578e-03	1.730045374778261310e-03
4.050000000000000000e+02	1.000000000000000000e+00	1.104926378031328704e-01	1.304247939787410715e-01	3.536769317501546606e-02	1.034114944191248109e-01	4.549969357293086325e-02	3.738546748300374672e-02	8.117158243224423253e-02	1.678197561761921378e-02	4.323804109109045946e-02	7.764809154286616590e-03
2.720000000000000000e+02	1.000000000000000000e+00	1.733992807789209445e-01	1.854490715169255233e-01	1.099166420609000161e-01	2.078821899079513202e-01	1.185924592179931070e-01	4.819640996688404067e-02	2.285973019307990239e-01	3.165632367561482113e-02	8.832058101081044499e-02	3.334994657073062779e-02
5.425491667613111986e+02	0.000000000000000000e+00	8.205016248910295161e-06	7.350395505461722810e-06	4.747119287698555716e-06	3.673903677502734158e-06	3.860026526687376739e-06	3.540757318765877465e-06	8.211527426960043478e-06	1.704601623336867348e-06	2.120007554847288868e-06	9.640816981983648523e-07
1.980000000000000000e+02	1.000000000000000000e+00	2.313597707546581894e-01	3.810452174111791934e-01	6.571720059533725511e-02	2.392805988804762862e-01	1.725691217651434128e-01	5.907267040529193269e-02	3.343709293779368319e-01	3.335620777441250517e-02	8.169457851863830278e-02	1.324254964084675169e-02
5.600000000000000000e+01	1.000000000000000000e+00	1.103032592152796698e-01	1.314214846163739292e-01	6.768264671902780860e-02	1.173712254229867247e-01	8.576529997129916927e-02	4.300189433902645852e-02	1.419866374681982291e-01	2.575045229415905829e-02	2.806008662370413492e-02	9.741428016713363225e-03
8.941693608777096642e+02	0.000000000000000000e+00	5.922810779388866574e-06	1.153565339962193689e-05	2.729480024768757191e-06	6.228735070680484802e-06	5.146617009561174746e-06	1.273461902524073936e-06	6.779995038462169435e-06	9.224247765585285865e-07	2.993144461140042084e-06	6.095226354877558733e-07
