Patient_162	1.019179162972172882e-06	4.289710030885310312e-06	1.541930040348936629e-06	4.573350319713862433e-06	5.842500149309458382e-06	1.057005719212776683e-05	2.486656697520748011e-06	1.055750421988588665e-05	5.918791051669127888e-06	1.994979815172887582e-06	8.443825449949146834e-06	2.434307822985776446e-06	5.781942755760403340e-06	9.678295767979997366e-06	4.103790078019354916e-06	3.251133658055526825e-06	1.575332749876430792e-06	3.085641129420501837e-07	2.460423753275045429e-06	9.443510941084460058e-07	7.237985067868790817e-06	1.168671535241302010e-06	4.012774885048753725e-06	1.366497928271457780e-05	1.555075872171044467e-07	6.770223553846616407e-06	7.874554538579787280e-06	3.784844079045770777e-06	2.659701756507852306e-06	1.083283256039463119e-05	4.513665230231935361e-06	5.797453878518361037e-06	1.347802607866378828e-06	2.317777691209080059e-06	2.274241629933057926e-06	3.372058911067073999e-06	6.835295653059056642e-06	4.052787486913207504e-06	1.297698842019865076e-05	4.772009445865625815e-06	3.162500590015216972e-06	6.793494397802288169e-07	1.081552020041566071e-05	2.946766021455806621e-07	3.427969461422102471e-06	1.400997961212584438e-06	5.679672297390958013e-06	1.504495910807054625e-06	4.159317115360451133e-06	2.179586244332085545e-07	6.733901312135076465e-07	8.430822915456310238e-06	7.963144437441141730e-06	9.645057679335212119e-06	1.065541538596002279e-05	1.651657376203929712e-06	6.105757795406528755e-06	3.139785545645447118e-06	8.953314479354706066e-06	6.142878647129034698e-06	3.637585407390875019e-06	9.652321167531996958e-06	2.469610460830296712e-06	1.060218636772328916e-05	2.034065201187745287e-06	3.368661032867651557e-06	1.207924988362725088e-05	1.037081614275539011e-05	4.903181858464853335e-06	7.582500380852415773e-06	1.441621349242027314e-06	4.026871750381217079e-06	7.713792773217365055e-07	6.733437714897602502e-06	1.172769631385844972e-06	1.116939395374914700e-05	2.578072640837765345e-06	2.535086661569632498e-06	4.768087641603795248e-06	6.095459479924069315e-06	7.752719536551161842e-06	6.520215930465025146e-06	3.228691495628159063e-06	3.763364101099588573e-06	1.960037106244406703e-06	4.354616201874805883e-06	2.673999339513335397e-06	3.282022601983657048e-06	4.233913920608904793e-06	1.268107025367251197e-06	1.037470308745926956e-05	9.039386450059909780e-06	5.897937023595908052e-06	9.847832082311995362e-06	1.520354774904387386e-06	8.760374089117121936e-07	1.465607441403643798e-06	7.804776468389824028e-06	5.021652372682917931e-06	1.128314553958666406e-05
Patient_163	6.499695791788386370e-03	1.751019619903022156e-02	6.093697116483651199e-03	2.852013833974835488e-02	1.588485079534244712e-02	3.025521280100179969e-02	6.646865021535605829e-03	1.423464008974947674e-02	2.977158428349196972e-02	5.269189616562731070e-03	3.167633495899854768e-02	3.512006848393087362e-03	2.801192932994357038e-02	3.616691208471520952e-02	3.138234202667439243e-02	9.350908548225022460e-03	1.359630740894350945e-02	1.080135450140989233e-03	4.239081636297603595e-03	6.082411146902038518e-03	1.071098014850556390e-02	5.419005222500591912e-03	2.412094818539408866e-02	4.433752441368923880e-02	4.217344263888816655e-04	2.263192503032660646e-02	1.805194276037724171e-02	1.718313790296695232e-02	2.213671960122357354e-02	2.331021956828260855e-02	2.195495352593730340e-02	2.164721416958085079e-02	6.266416361151473657e-03	6.486825549007462638e-03	9.837421230031600378e-03	1.335321591948283523e-02	3.499103071441794777e-02	1.119823014405293450e-02	3.002460567086622650e-02	7.591525381255816857e-03	1.052625312145007326e-02	2.315953692591913443e-03	1.757213322714370335e-02	8.046189513357242815e-04	1.272513846632536243e-02	5.883441479635354542e-03	1.569881467494636113e-02	4.511966723272147969e-03	1.490017642551600893e-02	7.236132750264023805e-04	1.848493317988639858e-03	2.926920208319720024e-02	1.988156114419064452e-02	2.526655399999981969e-02	2.260573670035394972e-02	3.338296867280252100e-03	2.283017229757817318e-02	1.120625817660045320e-02	3.764118131507340759e-02	2.255815102249739829e-02	2.567065154841165903e-02	2.047973999401541539e-02	1.929789668538972255e-02	1.895504886901144825e-02	6.097498666580217913e-03	2.684022145540764653e-02	2.120152225267467327e-02	4.460958408553443444e-02	3.383391202292439920e-02	1.704163493517456968e-02	1.222935219541887962e-02	2.516637533671625682e-02	2.810204617132363181e-03	2.662006246429216710e-02	1.793488934674222551e-03	2.324580270160254286e-02	1.131292722639731449e-02	1.313091259059175238e-02	2.384033157572917200e-02	3.172770517014041058e-02	2.197789406871669682e-02	4.131341128808802693e-02	1.867450074259414949e-02	2.696588136964156793e-02	1.473527726434694859e-02	1.350356636549434122e-02	1.042015909975167916e-02	1.065843179802476205e-02	1.446965819525007635e-02	7.147395599510879272e-03	2.916427828135374073e-02	2.868177739907256524e-02	2.358083707382125152e-02	2.580124788687491316e-02	3.403057534920120916e-03	6.399327428160892818e-03	1.379166608578528269e-02	1.427581091549999862e-02	3.255846536735551577e-02	1.768724789240064266e-02
Patient_164	4.469087446081997789e-03	1.473480699420148116e-02	2.927172615564446658e-03	1.586691423327848266e-02	1.172278776969909626e-02	1.659992887123087554e-02	3.653801492870228061e-03	1.160774356859042497e-02	1.349643721553379395e-02	2.990131464383864734e-03	1.518364310344264348e-02	3.106648691376307815e-03	2.086586512778434988e-02	1.653698405845262925e-02	1.228907564034492812e-02	6.150786538960385103e-03	4.412374352145857770e-03	9.334412537627492269e-04	3.581580525325958088e-03	2.037760049652222877e-03	1.544073224192866675e-02	3.138835158558222951e-03	1.187388389638346746e-02	1.162882331169972500e-02	3.047890362308999248e-04	2.431314468532561404e-02	8.993484600084537123e-03	5.038982751714080749e-03	1.355850589326781930e-02	2.021134690038504239e-02	1.514540995247799782e-02	1.508745277204997029e-02	5.435721004288280797e-03	3.035806941023752679e-03	8.387506091671924693e-03	1.489454832336815568e-02	2.703897711178519792e-02	9.962430793284487995e-03	2.221115328942540462e-02	5.796918428322632433e-03	6.023929086317506010e-03	8.371369499298288511e-04	1.540419681669717017e-02	4.719839518089896809e-04	3.879181839243996122e-03	2.674339020540644676e-03	1.145405857777944889e-02	2.529329014688711484e-03	7.763713727538968518e-03	5.131177994457073333e-04	1.484965618790400630e-03	2.719266542523032446e-02	1.335276005884176824e-02	1.491810396912364792e-02	1.540838523428003995e-02	1.794894006743685475e-03	1.021233651324743134e-02	4.079565595732425470e-03	3.338692208601893446e-02	1.543359296953514953e-02	1.829232667954310693e-02	2.193113432694037898e-02	1.425692405966372603e-02	2.349250098582277707e-02	4.980699894090855930e-03	2.191595987127524514e-02	2.022722579393990833e-02	2.602927121351789053e-02	2.086404516825203850e-02	1.147163338922147120e-02	4.241216999467319580e-03	1.043802558860453499e-02	2.483541073871231748e-03	2.111048191506069427e-02	2.485045941037137499e-03	2.672257865591399356e-02	7.852242126235633654e-03	9.064403312202791788e-03	9.219625776471538497e-03	1.449646723327851702e-02	1.115346483442160655e-02	2.118561736808231497e-02	1.593882079889419323e-02	1.426267246791856902e-02	9.298742137356262247e-03	1.095600113843250151e-02	6.372052300439468020e-03	5.013773983308725257e-03	8.707905095429884640e-03	2.424616893526331581e-03	2.270500216734233981e-02	1.567757868917208502e-02	8.646642930808481897e-03	2.121927225941260681e-02	4.689167461727337949e-03	3.348932099659716020e-03	8.412054945508763704e-03	8.701923009331076139e-03	1.936009184448921408e-02	3.336241093760591858e-02
Patient_165	1.397505947345138649e-06	4.137886862806353981e-06	9.118672897073183944e-07	8.927273570463158998e-06	4.125100829756513126e-06	6.573795868923874402e-06	2.207296833186264529e-06	1.062629326974127522e-05	8.233087255736553628e-06	2.791115671516395795e-06	8.699659330569248035e-06	1.859653369428163824e-06	8.601590276427516831e-06	8.467601365535700709e-06	8.050222551086592794e-06	2.457138979405172486e-06	1.851821540693676569e-06	2.500169890893974929e-07	1.768196722118812503e-06	2.047948624476232525e-06	3.197183432668882121e-06	1.639570659250923470e-06	8.108206280877032791e-06	6.940735221054218645e-06	1.163629419310936009e-07	7.473709693850664625e-06	3.797704807331229104e-06	4.343573444621211451e-06	7.168793176063607620e-06	7.121148113055096775e-06	4.373115348334310232e-06	5.054392003058808807e-06	1.530829710328206431e-06	2.038797737875057048e-06	3.507958731465257863e-06	3.853132654516081590e-06	1.110666707979547025e-05	3.447282232802389162e-06	4.951257054036589065e-06	5.499936888482419609e-06	3.493417198739376969e-06	6.240004561549619668e-07	7.423462039545010003e-06	3.986848527970098205e-07	2.792434428202481631e-06	1.454384120940968683e-06	3.562236780990978970e-06	1.829082946377519366e-06	3.266788576624570611e-06	2.858771402249673627e-07	2.613318095211602835e-07	1.176972911444690188e-05	5.202287591207836185e-06	3.410382670805142529e-06	7.633077634951864070e-06	1.086351136076061310e-06	8.729924329447247481e-06	1.548623661394431531e-06	5.972411227696471941e-06	7.049288545783505321e-06	7.624631162862448930e-06	6.220282137757074952e-06	3.736619439409257350e-06	5.307092413641573971e-06	1.599405213098679179e-06	6.485229898934087610e-06	1.021668395445564949e-05	1.314020400621365169e-05	8.108849634633181298e-06	6.909883706501186518e-06	3.364217411826659757e-06	4.613632905231345454e-06	9.945954963521987803e-07	8.500179678109947128e-06	9.649049029862348302e-07	6.518826914017632013e-06	6.250626770255953283e-06	4.067913139880302667e-06	6.967605696590128190e-06	1.212619456661416668e-05	7.691823850892159158e-06	7.258631047463409099e-06	5.453770562482189525e-06	7.862438171224183332e-06	3.906722690066470218e-06	5.645733661998739119e-06	4.777550072200517208e-06	3.477133186996905287e-06	3.566678142796876946e-06	1.020958589096042599e-06	3.886434658707340177e-06	5.816310681882432786e-06	4.596328401161319484e-06	5.087479341410963780e-06	9.078214151053330832e-07	8.749856587444402647e-07	3.347229478432085379e-06	5.479567522339751422e-06	9.941029642282731913e-06	1.340652680761748091e-05
Patient_166	7.830070522562669808e-07	8.796521377597096728e-06	1.610120379355138435e-06	5.636655873373107936e-06	6.715481989319984596e-06	1.004475281563732325e-05	1.652997423422381411e-06	6.611122184276332757e-06	4.396301850421283999e-06	1.633823951781241662e-06	1.118883630581730909e-05	2.043692394564382030e-06	3.695919695512917866e-06	1.168949051792804642e-05	8.468502079548407166e-06	2.153188987291058260e-06	2.042628784638091893e-06	3.408406916798193711e-07	1.856387667975165073e-06	2.022299947782473806e-06	6.007641133046705299e-06	2.405074942129475772e-06	4.760533504969601134e-06	8.103124299166633958e-06	1.194752050964172627e-07	9.908427979896817977e-06	1.011273671122595667e-05	2.808999556637101546e-06	3.766734186714771292e-06	9.507683196936516122e-06	7.083405650203974614e-06	4.045916063013259474e-06	2.093106095275029165e-06	2.514298970243744826e-06	3.075953136080730822e-06	3.241471786867178085e-06	8.951508585720605537e-06	3.015250105301156544e-06	1.159201062489890496e-05	1.985606668768192960e-06	1.842116697938448994e-06	4.284621528436063128e-07	7.725220413716647890e-06	3.994544857105929964e-07	3.597068511786165643e-06	1.823272907638831035e-06	2.667982171165013380e-06	1.186776091713492272e-06	6.177058916684434971e-06	2.212347061264227918e-07	7.462345267090894356e-07	1.379474775899341216e-05	4.777294068088365082e-06	6.998178749204906657e-06	4.696026001249705521e-06	2.066291918099144920e-06	6.777281406502982558e-06	3.189792402777777954e-06	1.298632040203281551e-05	4.995492766103241545e-06	4.909971706297578835e-06	3.760305824748910717e-06	2.751696846376013222e-06	5.714171538775190314e-06	1.124208974574288249e-06	8.281698015727801144e-06	4.176307549016281987e-06	8.257839168960949289e-06	3.928259802457859234e-06	3.372007604665732024e-06	1.866195066351614934e-06	7.050598594820146082e-06	4.343387608837880481e-07	9.355653067122084721e-06	9.558447594916040190e-07	5.903980775887828559e-06	3.392826600019741667e-06	5.043947213161664874e-06	6.043072165051289896e-06	4.944534301461085419e-06	4.539967679111787927e-06	6.295484454056791706e-06	3.675640083513312806e-06	6.495747753593650053e-06	2.453269378218766552e-06	7.419351267171113358e-06	2.642410769393691060e-06	3.952903282079691963e-06	3.217759727455439502e-06	1.575930160384744337e-06	5.513645341993559558e-06	6.009087964020075266e-06	4.167104067744371622e-06	6.901308275838879353e-06	1.357679671679589981e-06	1.998931323699776535e-06	2.761013290595222806e-06	1.004986585806830700e-05	5.022316376310292176e-06	1.328662430734018385e-05
Patient_167	2.427496933112384576e-03	2.649030444555797864e-02	5.278212611020299469e-03	2.236239104385161908e-02	9.500470774084179143e-03	1.998191521027092160e-02	5.901635442216774177e-03	2.217323109662548003e-02	1.009263916162136086e-02	4.391119080283898204e-03	3.469623473315015805e-02	6.544284235938006150e-03	2.502303485011438122e-02	3.393988182799423381e-02	1.708866713318659553e-02	8.659182411901255802e-03	1.050910872075942401e-02	6.697368550399535395e-04	5.507320989354233531e-03	5.094905758842544624e-03	2.221184890173019330e-02	7.152827444234677312e-03	2.338973063059099702e-02	2.050153647312747546e-02	2.408945499858926179e-04	2.490805756874339694e-02	1.197067419795929885e-02	1.222264873919374530e-02	2.135706745019737632e-02	2.517074280821297166e-02	1.377186562664099376e-02	1.533501585273274771e-02	4.665348255891688632e-03	3.417360873951118868e-03	7.518980839801358423e-03	8.558663452775684341e-03	2.715484042140811974e-02	9.485472785216386704e-03	3.430006138175829139e-02	9.296257395989229733e-03	5.587371692953145216e-03	1.232394043364917497e-03	2.676541201761803435e-02	6.639144860947447917e-04	1.062880247657303941e-02	2.138994540796444049e-03	1.512309083793236981e-02	3.844434628391057377e-03	1.534101072289450855e-02	6.425090099356266325e-04	1.975557614656345100e-03	3.855318082364924542e-02	1.744110461309483426e-02	1.184494729048304537e-02	1.236433790443092207e-02	2.435324020978628986e-03	3.095938552000009059e-02	4.625834920014394204e-03	2.645444822335604046e-02	2.325415738781821604e-02	1.180620222964708088e-02	1.316549792981778870e-02	1.077528956253488712e-02	3.128726692501263007e-02	7.982996053042888673e-03	2.763765005005226413e-02	1.241333952930558961e-02	3.647758107987771059e-02	1.914234493739683934e-02	2.109010315797792828e-02	5.326687716291662357e-03	1.898597544366003101e-02	2.250373684809618257e-03	3.017851728762691033e-02	2.216458582699715879e-03	1.898977514144349968e-02	8.068589633159123364e-03	6.660487075137284940e-03	1.687871668751422111e-02	3.244456714902797106e-02	1.827238616252841591e-02	2.900779203000127329e-02	2.058581067925627575e-02	2.231985540785598118e-02	1.286694360472681598e-02	1.630725697026872562e-02	6.321112479752399524e-03	1.623942368108386922e-02	1.165175199642811202e-02	3.772678085753672188e-03	2.774338392094236744e-02	1.323933093994412134e-02	9.489375824854148073e-03	2.712680237772220615e-02	3.462994370692175361e-03	5.059597624996654136e-03	1.003333227160337765e-02	2.317920593112813080e-02	2.825053764134904943e-02	1.600974708605075458e-02
Patient_168	7.295670297721493485e-04	1.230041234227737326e-03	3.290560050338620416e-04	2.630015741396071575e-03	1.420249072504683411e-03	1.273635420257359253e-03	5.202823728078833634e-04	1.709583082562195775e-03	3.147856912190377145e-03	5.474865027885794568e-04	1.871394101727578366e-03	6.297148183251143451e-04	2.469562496548836136e-03	3.629542847839556732e-03	2.379535362744986723e-03	8.263479021431606930e-04	1.278935210620175955e-03	1.123241056946067302e-04	7.516842888142683671e-04	8.080634131671280383e-04	1.397934151629823480e-03	8.627501921230370076e-04	1.932239336697817939e-03	3.935872960871666937e-03	4.562157247609746055e-05	3.994001042752613577e-03	3.494772556601482942e-03	1.214165594153682106e-03	1.279708165685315355e-03	2.133519088151763186e-03	1.301555411095951364e-03	1.991494127132655868e-03	1.016744700197562672e-03	8.227134702461292356e-04	9.633238318111857733e-04	1.343984917902289657e-03	2.483446343488151381e-03	1.519417625423338455e-03	2.819820504834972662e-03	8.570448014632840337e-04	1.302419830958231883e-03	1.725387579117059096e-04	4.051644260195333240e-03	1.651279663589514573e-04	6.021550617221912115e-04	4.125657169228275729e-04	2.078799448737524234e-03	6.644858398325833920e-04	2.163017246278151669e-03	9.391462817312069367e-05	2.230134709170248719e-04	4.159436326693818561e-03	1.158563774477464189e-03	2.955664163521309548e-03	2.572269942729753060e-03	2.814482913258346103e-04	2.228813516078197599e-03	1.198042968338926696e-03	2.955162355902681785e-03	2.826493112760512100e-03	1.610359405555162379e-03	2.083149491096462826e-03	1.888509774754230843e-03	2.188299659068883990e-03	4.744386525649623939e-04	2.654623224417277348e-03	2.286344040441491351e-03	1.911421508224699041e-03	2.131488648411931745e-03	1.922035231837688693e-03	5.111583941134310730e-04	1.214881742786099676e-03	1.849945836420571667e-04	2.469771305472919041e-03	2.984113864822331521e-04	4.303730553519896120e-03	1.831953504110157794e-03	1.630509564551514299e-03	1.018794568576338088e-03	3.513706824031035802e-03	1.325757687219019645e-03	3.733631911039780784e-03	1.101794645094848757e-03	2.667472600344270982e-03	1.587823694861132100e-03	1.085964195409034466e-03	1.742675009584632737e-03	1.149824279743464966e-03	8.773987847825973508e-04	4.651873456908041512e-04	1.595546529583370416e-03	1.995664668163430258e-03	1.617810621073078508e-03	3.437934747248453347e-03	4.192360221062187879e-04	5.497730971471859488e-04	9.764527690649751641e-04	3.957940292096419170e-03	2.153598615704536458e-03	2.062984989291696217e-03
Patient_169	2.004659946327253530e-06	4.509679183249260383e-06	9.159075094383256971e-07	8.143246299858387152e-06	5.281684912919896503e-06	6.864853933857264031e-06	2.460565243975638825e-06	6.304916701906774072e-06	4.755206805027610553e-06	2.207716676268853324e-06	8.453720906957002681e-06	2.425307334166731256e-06	6.703221528496469513e-06	8.184932169361614767e-06	3.993378589980018714e-06	1.640568690903727554e-06	2.297978729747526570e-06	4.176056879580366317e-07	1.246797414783861240e-06	2.088563685268664116e-06	5.540967367855448083e-06	1.529895867946861601e-06	7.735956821178643580e-06	1.356681925877348724e-05	1.108091208248832028e-07	7.840444742019832665e-06	7.343235305385945386e-06	5.203384613786800437e-06	5.651014246094799914e-06	1.437746455450566930e-05	3.144028562644594979e-06	3.455640949517572065e-06	3.001683943852034973e-06	1.727448697054760798e-06	2.786160573698074285e-06	4.083566318716554472e-06	1.157798349258537154e-05	2.236025288487874989e-06	6.108028374206131840e-06	5.885068207576592443e-06	3.658098916320586359e-06	6.387957590809767707e-07	5.585405009268269507e-06	1.993556542379061347e-07	3.891301794458496248e-06	1.642130240856790686e-06	4.909900306832526070e-06	8.952327764302679761e-07	4.086902529338766549e-06	1.223756781804455265e-07	2.816985597137672967e-07	7.802580188885801829e-06	7.746995456748464716e-06	9.025008424115433704e-06	9.238656584898713187e-06	2.178718986427077445e-06	1.084188742556297614e-05	1.833691774420818601e-06	1.025389819604850281e-05	3.248077964178806939e-06	5.216367530950596592e-06	3.941580666804187104e-06	4.810948610506404481e-06	1.037415272569788999e-05	2.614171022642327971e-06	5.405535035279581321e-06	7.097563836427125814e-06	6.792603220849335412e-06	1.038178563447869437e-05	7.286317974516944415e-06	2.502810798584606456e-06	6.095113880908596832e-06	1.094097754819315000e-06	6.732672112426466253e-06	1.069591005473808820e-06	1.081397354415253188e-05	4.468570275252977125e-06	3.366948203373550374e-06	3.514906081049449298e-06	4.900755659211975852e-06	7.061259543107268191e-06	5.058628147536888316e-06	3.346483861978681206e-06	7.024218032969937213e-06	2.389580832246850270e-06	5.228256365463557827e-06	3.108900507997307853e-06	5.668156996325992134e-06	3.748372089977122651e-06	1.237881974084832975e-06	8.022623781907493987e-06	9.881703159482013312e-06	3.573802316413299056e-06	7.786341964828986557e-06	1.827912295218589480e-06	2.159570186968390422e-06	2.299421946543947774e-06	8.373610897576741136e-06	1.114130422144058791e-05	6.447066948220771970e-06
Patient_170	1.523588848604967769e-06	8.676968161957189702e-06	9.770693684224013388e-07	8.734824146737711406e-06	5.975992100029828874e-06	9.460346962520235536e-06	1.384070814438954092e-06	6.093178431927825237e-06	6.800014398484733279e-06	9.954254269618249086e-07	9.606043707191138341e-06	2.121651082430150175e-06	3.893392963234320501e-06	8.297370020459532788e-06	6.404997849322275508e-06	2.009510507313459033e-06	4.166144131247613894e-06	2.341872741288855052e-07	1.221250206827437330e-06	8.852818593692611187e-07	2.747198841575005418e-06	2.298861845123107453e-06	4.171820257472324758e-06	6.161239599184410667e-06	9.146325250138990753e-08	1.340292942764446772e-05	3.432790655082971182e-06	4.435182613184060091e-06	3.094211145312613645e-06	8.408715486731112374e-06	4.983017571833958019e-06	7.789218320392738966e-06	1.202340684319369218e-06	1.522295695635800473e-06	3.736894137123848894e-06	2.778917136055383347e-06	7.362314356227797434e-06	3.394600195161034134e-06	1.400829917766165732e-05	5.407160415185957358e-06	4.728285652845228079e-06	7.631293847399091342e-07	7.650742612820733701e-06	2.700565471712272788e-07	3.061079971563780986e-06	1.427806356345829035e-06	5.281645770092892599e-06	8.394709910172323366e-07	4.299133835126966928e-06	2.320881960424667939e-07	3.352101895849402997e-07	1.423188641546731614e-05	6.363264986979995480e-06	3.750524593516004512e-06	6.905335247496494545e-06	1.709114539685538053e-06	9.732082731297242177e-06	2.600270468271007695e-06	6.932912807167731706e-06	3.151452753379094519e-06	8.252575841252007878e-06	5.109997714271378514e-06	2.475213615134935291e-06	1.160777251485040931e-05	1.573395082690847054e-06	6.273989621196198164e-06	4.626722442161021795e-06	6.731658211742458673e-06	6.235954002872091461e-06	7.603602425168995078e-06	1.795644498364984024e-06	8.627783059454857819e-06	3.839698891120357087e-07	5.302316088083120143e-06	1.339962300485880248e-06	9.818439452147016387e-06	5.211425258365366521e-06	5.006333324353597296e-06	3.013349380084638915e-06	6.503940626496271825e-06	4.135534707905877440e-06	8.662892599383005047e-06	4.646399644383679748e-06	4.471919011060853332e-06	2.171694544117715139e-06	7.653888085751150912e-06	3.499521048935845863e-06	5.834160568407185765e-06	4.438010203353812824e-06	2.562353400046150342e-06	1.027202504168478608e-05	7.704732848878339120e-06	5.269277901446194809e-06	5.747678721055628293e-06	1.180208885161522708e-06	1.889779684515850361e-06	2.681981992227473462e-06	4.513224429004140974e-06	1.008369465610825484e-05	8.014249475589998545e-06
Patient_171	1.137470690096892192e-03	1.296735185927582606e-02	2.172105544882127828e-03	8.974450749911270370e-03	5.007611997295527764e-03	8.368385515646326739e-03	3.286738111487994170e-03	1.554713388257781929e-02	7.427859468024915028e-03	3.150330414916491586e-03	9.867614081098419893e-03	3.240392694775618906e-03	5.982276459040002103e-03	1.726390598546247504e-02	1.022207370343416848e-02	3.608387105039772245e-03	3.972185497216023167e-03	7.471141956710608458e-04	3.346626745890909048e-03	1.594341077164419807e-03	1.061666925103519135e-02	2.591794077787971939e-03	8.880669512857325074e-03	1.929571428126417368e-02	1.471885134145637665e-04	1.010606898113162143e-02	1.202041643237182662e-02	3.947829879359782829e-03	9.677859145644070182e-03	2.025937610492936289e-02	1.181718252686073632e-02	7.126691360280998713e-03	4.669202330619825689e-03	2.208078939182078933e-03	2.437003906937549452e-03	5.957044613893971129e-03	1.754910826205383079e-02	3.084121649574182202e-03	7.124317791774393248e-03	3.172667307829976462e-03	4.029244343948722336e-03	4.494612077683651872e-04	8.376817493173597390e-03	4.186177881057173852e-04	4.097563793603035097e-03	1.797873340240347360e-03	9.598317568769335756e-03	2.162057940629880191e-03	1.081915841199815494e-02	2.039870376114912703e-04	1.125712288729219853e-03	8.212626669093916337e-03	6.697552505396369565e-03	8.756348874607685490e-03	1.627941328573983062e-02	2.021025318085537155e-03	1.636436167779188253e-02	1.921200017666925943e-03	2.137340537918959796e-02	7.667545468372977124e-03	6.244028098809883444e-03	9.220733328934914083e-03	4.444327565504143165e-03	6.311700389674923355e-03	2.968812477456874745e-03	7.262215014986359192e-03	1.035150284326717338e-02	1.164218424410286626e-02	1.069708822901423682e-02	9.992829982636225808e-03	3.231538748382048552e-03	9.305888266677577597e-03	1.446649598094498779e-03	1.164462110114171736e-02	1.269746627355156521e-03	9.929053629815077012e-03	8.037046278595413179e-03	5.498288732711634902e-03	7.650054263146486254e-03	1.460342613873706792e-02	8.079234908932137263e-03	1.157450797076427750e-02	5.648461378954735233e-03	8.048495248848569483e-03	6.936164250553674034e-03	4.621640939372416435e-03	3.882299311771517103e-03	6.010798041242234810e-03	6.681150848115992649e-03	1.573184372385631703e-03	5.939369069723123007e-03	1.251575029637358449e-02	5.701310743512618892e-03	1.330198806232886846e-02	3.622783829557179106e-03	2.890862225585581150e-03	6.183095101190229370e-03	1.219378672563553069e-02	1.288951239950799840e-02	2.088119524723313150e-02
Patient_172	2.996802919595581774e-03	7.143275178400749180e-03	1.251734266828455821e-03	4.905487507137598450e-03	4.649356741701932833e-03	1.533780654720380554e-02	1.728390453737807097e-03	1.548129751912200730e-02	5.057566818560749015e-03	1.834903863308333383e-03	6.033405909951924072e-03	2.154599184666567292e-03	9.194062191641856271e-03	6.895041763949237394e-03	1.206035067940798393e-02	1.963444409526292171e-03	6.449263882691818293e-03	3.334607526382223032e-04	1.785730509481211255e-03	3.036607899928333437e-03	5.282891962126816214e-03	3.850308558867922629e-03	7.618354992067291956e-03	8.079090521582413253e-03	2.118368553234605998e-04	2.024342107293373647e-02	5.532982907390481854e-03	7.116678940896331747e-03	4.237620355095039412e-03	1.871066168742885338e-02	1.105319586248089576e-02	4.309759360606051776e-03	3.345058346974353475e-03	3.667622003595260097e-03	2.574840512015016871e-03	6.490380828715771808e-03	1.146846407307631002e-02	4.049373548180026754e-03	1.536682503860564708e-02	6.163023177882908168e-03	5.554047522656061983e-03	9.284916541314321104e-04	1.268095097489512803e-02	3.132601768160047555e-04	5.377119141972600859e-03	1.254704110347545703e-03	6.034184999183984412e-03	1.810476768398881081e-03	8.077927542094810384e-03	1.784839621605884040e-04	7.469151169656631888e-04	1.872001746337763339e-02	5.386148574865506217e-03	7.175050519116028466e-03	1.186798327114722308e-02	2.338873837233861226e-03	1.585130756929184481e-02	2.816758027884014477e-03	8.604532321664413660e-03	9.099146379338080709e-03	5.351316147639652299e-03	1.014908517543559180e-02	9.369711252405783092e-03	8.905111768837008224e-03	1.888648922549075043e-03	9.013121165263739132e-03	7.536630287278832559e-03	1.819820481404578472e-02	1.052105194043085126e-02	1.270513531200874284e-02	4.051848713470536378e-03	6.807227403751149597e-03	1.344133480143851070e-03	1.316250294369309196e-02	1.705443350292301305e-03	1.282672803458969647e-02	9.195351562512287663e-03	2.984263153475510966e-03	9.424036432585082557e-03	1.183524926657632259e-02	1.092296897122511934e-02	1.908945662041848512e-02	5.669561297925486409e-03	9.079571490261215128e-03	2.924011069341508028e-03	6.521226179923187219e-03	5.731456792560463663e-03	8.233537576941778180e-03	2.833285656824801636e-03	2.724731971271937211e-03	7.455171542487323312e-03	1.118524357792286157e-02	4.857647658126125305e-03	5.555864132509836205e-03	2.356186472082694248e-03	2.240402543593201980e-03	4.583029349755709386e-03	1.260474837869240278e-02	1.377999982390417516e-02	1.392763876000730275e-02
